ThingID,Name,Lat,Long,ObsID
601,空品微型感測器-08BEAC09FF38-臺中市立博屋瑪國小,24.32799,120.9211916,2879
603,空品微型感測器-08BEAC09FF32-雲林縣縣立重光國小,23.6571431,120.5113053,2885
602,空品微型感測器-08BEAC09FF36-雲林縣縣立廉使國小,23.71716907,120.4206033,2882
604,空品微型感測器-08BEAC09FF30-臺中市立中平國中,24.14186758,120.7060364,2888
605,空品微型感測器-08BEAC0A04B0-嘉義縣縣立松梅國小,23.41088606,120.2508637,2891
606,空品微型感測器-74DA38F20A44-屏東縣縣立勝利國小,22.68,120.486,2894
607,空品微型感測器-74DA38F20C70-苗栗縣縣立五湖國小,24.522,120.776,2897
608,空品微型感測器-74DA38F210FC-台東縣縣立豐源國小,22.73,121.108,2900
609,空品微型感測器-74DA38F20C24-高雄市市立鼎金國中,22.655,120.321,2903
610,空品微型感測器-74DA38F20BBC-高雄市市立竹圍國小,22.803,120.302,2906
611,空品微型感測器-74DA38F20BEA-新竹縣縣立中興國小,24.866,121.028,2909
612,空品微型感測器-74DA38F21080-高雄市市立中庄國小,22.634,120.397,2912
613,空品微型感測器-08BEAC09FFFC-臺中市立翁子國小,24.26254724,120.7431098,2915
615,空品微型感測器-74DA38C7D094-嘉義縣頂六國民小學,23.445,120.495,2921
614,空品微型感測器-08BEAC0A05E6-臺南市市立歡雅國小,23.2925955,120.2434794,2918
616,空品微型感測器-74DA38C7CFA2-嘉義縣南興國民小學,23.34,120.193,2924
617,空品微型感測器-74DA38B05454-嘉義市立嘉義國中,23.487,120.465,2927
618,空品微型感測器-74DA38C7D084-嘉義縣平林國民小學,23.599,120.461,2930
619,空品微型感測器-74DA38C7D08A-嘉義縣景山國民小學,23.382,120.193,2933
620,空品微型感測器-08BEAC0A03B8-臺南市市立善化區大同國小,23.12853446,120.2948985,2936
621,空品微型感測器-74DA38C7D402-雲林縣立中和國小,23.792,120.33,2939
622,空品微型感測器-74DA38C7D628-新竹市立龍山國小,24.79,121.007,2942
623,空品微型感測器-74DA38C7CF70-雲林縣立建國國中,23.573,120.295,2945
624,空品微型感測器-74DA38B053D8-嘉義國立嘉義高級工業職業學校,23.471,120.464,2948
625,空品微型感測器-74DA38C7D618-新竹華德福實驗學校,24.741,120.913,2951
626,空品微型感測器-08BEAC0A005E-臺中市立梧南國小,24.252694454,120.530718863,2954
627,空品微型感測器-74DA38E2B7A2-嘉義縣立民雄國中,23.556,120.42,2957
628,空品微型感測器-74DA38B053E4-新竹市立建功高中附設國中,24.797,121.001,2960
629,空品微型感測器-74DA38C7D2AE-雲林縣立廉使國小,23.605,120.459,2963
630,空品微型感測器-74DA38E2B808-嘉義縣立和順國小,23.306,120.182,2966
631,空品微型感測器-74DA38C7D09A-嘉義縣大同國民小學,23.461,120.24,2969
633,空品微型感測器-74DA38C7D408-雲林縣立東興國小,23.755,120.374,2975
634,空品微型感測器-74DA38C7D612-新竹市立光華國中,24.819,120.973,2978
632,空品微型感測器-74DA38C7D090-嘉義縣民和國民小學,23.336,120.245,2972
635,空品微型感測器-08BEAC0A078E-臺南市市立左鎮國中,23.05652521,120.4105263,2981
636,空品微型感測器-08BEAC0A0528-臺南市市立官田國中,23.18861463,120.3148084,2984
637,空品微型感測器-08BEAC0A052A-臺南市市立麻豆國中,23.182811737,120.259864807,2987
638,空品微型感測器-74DA38C7D616-新竹市立培英國中,24.794,120.978,2990
639,空品微型感測器-74DA38C7CFCC-雲林縣立豐榮國小,23.792,120.311,2993
640,空品微型感測器-74DA38C7D260-雲林縣立虎尾國小,23.713,120.432,2996
641,空品微型感測器-74DA38E2B69C-嘉義縣立義仁國小,23.508,120.499,2999
642,空品微型感測器-74DA38F208DC-台東縣縣立賓茂國小,22.532,120.954,3002
643,空品微型感測器-74DA38F20B42-基隆市立中山高中附設國中,25.154,121.731,3005
644,空品微型感測器-74DA38F20C1E-高雄市市立南安國小,22.763,120.243,3008
645,空品微型感測器-74DA38F20ECC-屏東縣縣立南州國中,22.487,120.505,3011
646,空品微型感測器-74DA38F20ECE-屏東縣縣立佳冬國中,22.428,120.566,3014
647,空品微型感測器-74DA38F21198-新竹縣縣立安興國小,24.827,121.031,3017
648,空品微型感測器-74DA38F20B40-高雄市市立福誠高中,22.59,120.323,3020
649,空品微型感測器-74DA38F7C52A-新北市二重國小,25.065,121.478,3023
650,空品微型感測器-74DA38F7C4F2-新北市新埔國中,25.023,121.458,3026
651,空品微型感測器-74DA38F7C4F8-市立龍山國中,25.035,121.505,3029
652,空品微型感測器-74DA38C7D510-新竹市立大庄國小,24.789,120.927,3032
653,空品微型感測器-74DA38C7D51A-新竹市立茄苳國小,24.755,120.945,3035
654,空品微型感測器-74DA38B05406-雲林縣立鎮南國小,23.698,120.539,3038
655,空品微型感測器-74DA38E2B7E6-嘉義縣立大有國小,23.429,120.512,3041
656,空品微型感測器-74DA38E2B758-嘉義縣立大崎國小,23.511,120.471,3044
657,空品微型感測器-74DA38E2B7F6-嘉義縣立大崙國小,23.443,120.358,3047
658,空品微型感測器-74DA38E2B7E8-嘉義縣立中山國小,23.412,120.548,3050
659,空品微型感測器-74DA38B05428-雲林縣立公誠國小,23.715,120.538,3053
660,空品微型感測器-74DA38B053A4-嘉義市立北興國中,23.491,120.454,3056
661,空品微型感測器-74DA38C7D652-新竹市立關東國小,24.784,121.022,3059
663,空品微型感測器-74DA38E2B72A-嘉義縣立下楫國小,23.491,120.186,3065
664,空品微型感測器-74DA38C7D26A-雲林縣立立仁國小,23.706,120.427,3068
662,空品微型感測器-74DA38B05456-嘉義市立南興國中,23.468,120.461,3062
665,空品微型感測器-74DA38C7D46C-嘉義市立文雅國小,23.483,120.487,3071
666,空品微型感測器-74DA38E2B7CE-嘉義縣立永慶高中附設國中,23.465,120.294,3074
667,空品微型感測器-74DA38C7D5FE-新竹市立大湖國小,24.745,120.933,3077
670,空品微型感測器-74DA38C7D642-新竹市立民富國小,24.808,120.96,3086
669,空品微型感測器-74DA38C7D640-新竹市立西門國小,24.802,120.959,3083
668,空品微型感測器-74DA38C7D648-新竹市立新竹國小,24.796,120.966,3080
672,空品微型感測器-74DA38B053B2-嘉義市立大業國中,23.462,120.454,3092
671,空品微型感測器-74DA38C7D252-雲林縣立舊庄國小,23.633,120.401,3089
673,空品微型感測器-74DA38E2B670-嘉義縣立龍山國小,23.518,120.591,3095
674,空品微型感測器-74DA38E2B54E-嘉義縣立好美國小,23.337,120.138,3098
675,空品微型感測器-74DA38C7CF1E-雲林縣立山峰華德福實小,23.662,120.564,3101
676,空品微型感測器-74DA38C7CF1C-雲林縣立水碓國小,23.662,120.564,3104
677,空品微型感測器-74DA38C7CF16-嘉義縣南新國民小學,23.497,120.383,3107
678,空品微型感測器-74DA38C7CF12-雲林縣立華南國小,23.662,120.564,3110
679,空品微型感測器-74DA38C7D5B6-雲林縣立蔦松國小,23.514,120.229,3113
680,空品微型感測器-74DA38C7D5B8-雲林縣立頂湖國小,23.6,120.179,3116
681,空品微型感測器-74DA38E2B548-嘉義縣立民雄國小,23.555,120.429,3119
682,空品微型感測器-74DA38C7CEA4-嘉義市立林森國小,23.489,120.466,3122
683,空品微型感測器-74DA38C7CEAC-嘉義市立興安國小,23.459,120.455,3125
684,空品微型感測器-74DA38C7D58A-新竹市立光武國中,24.786,121.011,3128
685,空品微型感測器-74DA38C7D238-雲林縣立潮厝國小,23.72,120.338,3131
686,空品微型感測器-74DA38B05402-雲林縣立溪洲國小,23.741,120.555,3134
687,空品微型感測器-74DA38C7D16C-金門縣立金寧國(中)小,24.448,118.337,3137
688,空品微型感測器-74DA38B053D6-嘉義國立嘉義高級中學,23.479,120.464,3140
689,空品微型感測器-74DA38F210B8-高雄市市立景義國小,22.956,120.493,3143
690,空品微型感測器-74DA38F20AA4-屏東縣縣立信義國小,22.685,120.492,3146
691,空品微型感測器-74DA38F7C4D4-新北市積穗國小,24.998,121.48,3149
692,空品微型感測器-74DA38F20D5C-高雄市市立楠梓國中,22.735,120.327,3152
693,空品微型感測器-74DA38F20FDE-屏東縣縣立大成國小,22.495,120.55,3155
694,空品微型感測器-74DA38F20FDC-屏東縣縣立鹽洲國小,22.488,120.44,3158
695,空品微型感測器-74DA38F20FDA-高雄市市立文府國小,22.692,120.314,3161
696,空品微型感測器-74DA38C7D604-新竹市立科園國小,24.781,121.012,3164
697,空品微型感測器-74DA38C7D516-新竹市立虎林國小,24.806,120.941,3167
698,空品微型感測器-74DA38F20D56-台東縣縣立都蘭國小,22.878,121.227,3170
699,空品微型感測器-74DA38F20AAA-苗栗縣縣立南庄國小,24.6,120.999,3173
700,空品微型感測器-74DA38F20D58-新竹縣縣立竹仁國小,24.836,121.013,3176
701,空品微型感測器-74DA38F20C2A-高雄市市立壽齡國小,22.795,120.234,3179
702,空品微型感測器-74DA38F21094-市立劍潭國小,25.075,121.519,3182
703,空品微型感測器-74DA38F20ABA-台東縣縣立德高國小,23.074,121.177,3185
704,空品微型感測器-74DA38F20F30-高雄市市立五權國小,22.62,120.323,3188
705,空品微型感測器-74DA38F20ABE-基隆市立暖江國小,25.105,121.737,3191
706,空品微型感測器-74DA38F20DFA-新竹縣縣立寶石國小,24.816,121.078,3194
707,空品微型感測器-74DA38F209F0-新竹縣縣立新湖國小,24.905,121.047,3197
708,空品微型感測器-74DA38F207DE-高雄市市立正義國小,22.603,120.34,3200
709,空品微型感測器-74DA38F209FC-苗栗縣縣立蕉埔國小,24.413,120.713,3203
710,空品微型感測器-74DA38F20BF0-高雄市市立三民國中,22.646,120.307,3206
711,空品微型感測器-74DA38F20BF6-高雄市市立明義國中,22.582,120.368,3209
712,空品微型感測器-74DA38F20BF8-新竹縣縣立內灣國小,24.704,121.183,3212
713,空品微型感測器-74DA38F20DF2-高雄市市立嘉興國中,22.816,120.311,3215
714,空品微型感測器-74DA38F20DF0-高雄市市立蚵寮國中,22.728,120.258,3218
715,空品微型感測器-74DA38F7C312-新北市新興國小,25.179,121.44,3221
716,空品微型感測器-74DA38F20A4A-屏東縣縣立萬丹國小,22.582,120.488,3224
717,空品微型感測器-74DA38F20A4C-台東縣縣立大王國小,22.613,121.003,3227
718,空品微型感測器-74DA38F20F6C-高雄市市立鳳林國小,22.526,120.342,3230
719,空品微型感測器-74DA38F20F64-市立潭美國小,25.078,121.587,3233
720,空品微型感測器-74DA38F20FBC-高雄市市立大寮國小,22.591,120.416,3236
722,空品微型感測器-74DA38F7C314-新北市插角國小,24.872,121.405,3242
721,空品微型感測器-74DA38F210C4-屏東縣縣立東光國小,22.468,120.459,3239
723,空品微型感測器-74DA38F7C310-新北市忠義國小,25.09,121.464,3245
724,空品微型感測器-74DA38F7C55E-新北市崇德國小,25.068,121.668,3248
725,空品微型感測器-74DA38F20864-台東縣縣立初來國小,23.117,121.169,3251
726,空品微型感測器-74DA38F7C5C4-市立忠孝國小,25.043,121.53,3254
727,空品微型感測器-74DA38F2086A-苗栗縣縣立中山國小,24.398,120.675,3257
728,空品微型感測器-74DA38F7C552-新北市北峰國小,25.063,121.632,3260
729,空品微型感測器-74DA38F7C550-新北市東山國小,25.059,121.7,3263
730,空品微型感測器-74DA38F7C556-新北市頭前國小,25.053,121.465,3266
732,空品微型感測器-74DA38F7C260-新北市泰山國中,25.065,121.425,3272
734,空品微型感測器-74DA38F20D46-新竹縣縣立芎林國小,24.774,121.083,3278
733,空品微型感測器-74DA38F20B66-苗栗縣縣立建國國小,24.695,120.912,3275
735,空品微型感測器-74DA38F20A04-苗栗縣縣立信義國小,24.697,120.891,3281
736,空品微型感測器-74DA38F20F2C-高雄市市立鹽埕國小,22.623,120.282,3284
737,空品微型感測器-74DA38F20F2E-高雄市市立福康國小,22.617,120.329,3287
731,空品微型感測器-74DA38F20916-屏東縣縣立大同高中附設國中,22.677,120.477,3269
738,空品微型感測器-74DA38F20F20-高雄市市立中山國小,22.656,120.288,3290
740,空品微型感測器-74DA38F21154-高雄市市立誠正國小,22.616,120.364,3296
739,空品微型感測器-74DA38F20AF8-高雄市市立旗津國中,22.588,120.286,3293
741,空品微型感測器-74DA38F20FD2-澎湖縣縣立合橫國小,23.638,119.531,3299
742,空品微型感測器-74DA38F209FE-苗栗縣備品,24.539,120.92,3302
743,空品微型感測器-74DA38F20D4A-新竹縣縣立竹北國小,24.838,121.002,3305
744,空品微型感測器-74DA38F207E8-苗栗縣縣立建功國小,24.564,120.824,3308
745,空品微型感測器-74DA38F20DE2-高雄市市立鎮昌國小,22.59,120.317,3311
746,空品微型感測器-74DA38F20DE0-高雄市市立瑞祥國小,22.589,120.328,3314
747,空品微型感測器-74DA38F20DE6-高雄市市立灣內國小,22.683,120.357,3317
748,空品微型感測器-74DA38F20AC2-基隆市立碇內國小,25.097,121.754,3320
749,空品微型感測器-74DA38F20B16-高雄市市立桃源國小,23.16,120.765,3323
750,空品微型感測器-74DA38F20DEC-高雄市市立楠梓國小,22.733,120.327,3326
751,空品微型感測器-74DA38F20A54-屏東縣縣立復興國小,22.659,120.486,3329
752,空品微型感測器-74DA38F20886-宜蘭縣縣立文化國中,24.618,121.833,3332
753,空品微型感測器-74DA38F20A58-屏東縣縣立公館國小,22.637,120.481,3335
754,空品微型感測器-74DA38F207EC-苗栗縣縣立大同國小,24.552,120.814,3338
755,空品微型感測器-74DA38F20AF2-高雄市市立民族大愛國小,22.964,120.539,3341
756,空品微型感測器-74DA38F7C36E-市立龍安國小,25.03,121.533,3344
757,空品微型感測器-74DA38F7C49E-新北市中正國中,24.983,121.456,3347
758,空品微型感測器-74DA38F20E3C-高雄市市立南隆國中,22.866,120.534,3350
759,空品微型感測器-74DA38ED05FC-花蓮縣立大進國小,23.654,121.419,3353
760,空品微型感測器-74DA38F7C366-新北市永和國小,25.002,121.516,3356
761,空品微型感測器-74DA38F20852-苗栗縣縣立中正國小,24.428,120.661,3359
762,空品微型感測器-74DA38F20858-台東縣縣立廣原國小,23.149,121.207,3362
763,空品微型感測器-74DA38F7C5D0-新北市瑞亭國小,25.102,121.777,3365
764,空品微型感測器-74DA38F210E4-高雄市市立那瑪夏國中,23.24,120.696,3368
765,空品微型感測器-74DA38F210E8-新竹縣縣立新埔國小,24.828,121.08,3371
766,空品微型感測器-74DA38F7C56C-新北市中信國小,25.056,121.448,3374
767,空品微型感測器-74DA38F20C42-苗栗縣縣立建國國中,24.695,120.909,3377
768,空品微型感測器-74DA38F20FFE-高雄市市立中路國小,22.894,120.298,3380
769,空品微型感測器-74DA38F20FFA-高雄市市立海埔國小,22.895,120.225,3383
770,空品微型感測器-74DA38F20D3C-苗栗縣縣立竹南國中,24.685,120.875,3386
771,空品微型感測器-74DA38F20D3E-苗栗縣縣立通霄國中,24.492,120.68,3389
772,空品微型感測器-74DA38F20FF6-高雄市市立大湖國小,22.887,120.244,3392
773,空品微型感測器-74DA38F211CA-屏東縣縣立大明國小,22.575,120.525,3395
774,空品微型感測器-74DA38F20E44-高雄市市立五福國中,22.629,120.317,3398
775,空品微型感測器-08BEAC09FFBA-臺中市立豐洲國小,24.26235666,120.70418,3401
776,空品微型感測器-08BEAC0A047E-臺南市市立龍崎國中,22.96851238,120.3609613,3404
777,空品微型感測器-74DA38F21156-高雄市市立田寮國中,22.862,120.36,3407
778,空品微型感測器-74DA38F21150-高雄市市立寶來國中,23.109,120.703,3410
779,空品微型感測器-74DA38F20D4E-新竹縣縣立中正國小,24.815,121.023,3413
780,空品微型感測器-74DA38F7C566-新北市榮富國小,25.051,121.448,3416
781,空品微型感測器-74DA38F20DDE-高雄市市立仁愛國小,22.581,120.317,3419
783,空品微型感測器-74DA38F21142-高雄市成功特殊教育學校,22.605,120.302,3425
782,空品微型感測器-74DA38F20DDC-高雄市市立民權國小,22.608,120.314,3422
784,空品微型感測器-74DA38F7C48A-新北市忠孝國中,25.004,121.461,3428
785,空品微型感測器-74DA38F7C48C-新北市光榮國小,25.071,121.499,3431
786,空品微型感測器-74DA38F210A2-市立關渡國小,25.12,121.466,3434
787,空品微型感測器-74DA38F21064-高雄市市立汕尾國小,22.479,120.411,3437
789,空品微型感測器-74DA38F20FA2-澎湖縣縣立赤崁國小,23.648,119.595,3443
790,空品微型感測器-74DA38F20FA6-高雄市市立五林國小,22.759,120.293,3446
788,空品微型感測器-74DA38F21146-高雄市仁武特殊教育學校,22.683,120.346,3440
791,空品微型感測器-74DA38F20FA8-高雄市市立河堤國小,22.663,120.314,3449
792,空品微型感測器-74DA38F20D22-市立龍門國中,25.024,121.537,3452
793,空品微型感測器-74DA38F20D26-市立長安國中,25.05,121.531,3455
794,空品微型感測器-74DA38F20E5C-苗栗縣縣立外埔國小,24.651,120.778,3458
795,空品微型感測器-74DA38F20C9E-新竹縣縣立五龍國小,24.737,121.123,3461
796,空品微型感測器-74DA38F7C3BA-新北市天生國小,25.174,121.441,3464
797,空品微型感測器-08BEAC0A049C-桃園市市立大竹國中,25.02254613,121.2583729,3467
798,空品微型感測器-74DA38F20C90-苗栗縣縣立照南國小,24.693,120.878,3470
799,空品微型感測器-74DA38F7C3B4-新北市北大國小,24.947,121.379,3473
800,空品微型感測器-74DA38F20C98-新竹縣縣立新城國小,24.733,120.967,3476
801,空品微型感測器-74DA38F7C3B6-新北市淡水國小,25.173,121.441,3479
802,空品微型感測器-74DA38F7C3B0-新北市水源國小,25.186,121.476,3482
803,空品微型感測器-74DA38F20FAA-高雄市市立河濱國小,22.634,120.287,3485
804,空品微型感測器-74DA38F21170-台東縣縣立寶桑國中,22.769,121.144,3488
805,空品微型感測器-74DA38F20FAC-高雄市市立東光國小,22.648,120.339,3491
806,空品微型感測器-74DA38F20D2A-市立敦化國中,25.048,121.573,3494
807,空品微型感測器-74DA38F20D2E-市立中山國中,25.06,121.545,3497
808,空品微型感測器-74DA38F20DC0-高雄市市立莒光國小,22.711,120.295,3500
809,空品微型感測器-74DA38F20C7E-苗栗縣縣立斗煥國小,24.681,120.947,3503
810,空品微型感測器-74DA38F20C7C-澎湖縣縣立外垵國小,23.567,119.481,3506
811,空品微型感測器-74DA38F20A7C-基隆市立暖暖國小,25.1,121.737,3509
813,空品微型感測器-74DA38F20AE6-高雄市市立青年國中,22.63,120.348,3515
812,空品微型感測器-74DA38F20AE0-屏東縣縣立興華國小,22.593,120.461,3512
814,空品微型感測器-74DA38F20C16-高雄市市立光榮國小,22.623,120.286,3518
815,空品微型感測器-74DA38F211BA-屏東縣縣立舊寮國小,22.848,120.61,3521
816,空品微型感測器-74DA38F2109A-市立南湖國小,25.066,121.611,3524
817,空品微型感測器-74DA38F20AA0-苗栗縣縣立中和國小,24.588,120.735,3527
818,空品微型感測器-74DA38F7C342-新北市麗林國小,25.068,121.368,3530
819,空品微型感測器-74DA38F20894-宜蘭縣縣立五結國小,24.687,121.799,3533
820,空品微型感測器-74DA38F20948-新竹縣縣立竹東國中,24.735,121.086,3536
821,空品微型感測器-74DA38F20C62-高雄市市立鳥松國小,22.663,120.361,3539
822,空品微型感測器-74DA38F20946-新竹縣縣立寶山國中,24.764,120.992,3542
823,空品微型感測器-74DA38F210FE-高雄市市立新甲國小,22.613,120.339,3545
825,空品微型感測器-74DA38F21040-高雄市市立竹滬國小,22.862,120.23,3551
824,空品微型感測器-74DA38F20E1C-高雄市市立前峰國中,22.789,120.288,3548
826,空品微型感測器-74DA38F20E42-高雄市市立苓雅國中,22.618,120.305,3554
827,空品微型感測器-74DA38F2089E-苗栗縣縣立五穀國小,24.521,120.822,3557
828,空品微型感測器-74DA38F20EDE-屏東縣縣立竹田國中,22.616,120.523,3560
829,空品微型感測器-74DA38F20EDC-屏東縣縣立內埔國中,22.611,120.57,3563
832,空品微型感測器-74DA38F20ED0-屏東縣縣立恆春國中,22.002,120.747,3572
831,空品微型感測器-74DA38F20ED6-屏東縣縣立琉球國中,22.335,120.369,3569
830,空品微型感測器-74DA38F20D1C-屏東縣縣立佳佐國小,22.571,120.595,3566
833,空品微型感測器-74DA38F20BC8-高雄市市立八卦國小,22.689,120.333,3575
834,空品微型感測器-74DA38F20CFE-屏東縣縣立南州國小,22.488,120.507,3578
835,空品微型感測器-74DA38F20CFA-屏東縣縣立天南國小,22.33,120.363,3581
836,空品微型感測器-74DA38F20CFC-屏東縣縣立琉球國小,22.337,120.368,3584
837,空品微型感測器-74DA38F20E62-苗栗縣縣立大山國小,24.645,120.809,3587
839,空品微型感測器-74DA38F20E66-苗栗縣縣立後龍國小,24.614,120.795,3593
838,空品微型感測器-74DA38F20E60-苗栗縣縣立龍坑國小,24.602,120.778,3590
840,空品微型感測器-74DA38F20E68-苗栗縣縣立南湖國小,24.398,120.866,3596
841,空品微型感測器-74DA38F20AFC-高雄市市立鳳甲國中,22.616,120.342,3599
842,空品微型感測器-74DA38F20AFA-屏東縣縣立內獅國小,22.304,120.643,3602
843,空品微型感測器-74DA38F20DBC-澎湖縣縣立沙港國小,23.595,119.616,3605
844,空品微型感測器-74DA38F20DBE-澎湖縣縣立龍門國小,23.566,119.669,3608
845,空品微型感測器-74DA38F2116E-台東縣縣立卑南國中,22.789,121.112,3611
846,空品微型感測器-74DA38F20CF4-屏東縣縣立崁頂國小,22.514,120.511,3614
847,空品微型感測器-74DA38F20BEE-高雄市市立大樹國中,22.658,120.422,3617
848,空品微型感測器-74DA38F20C4A-苗栗縣縣立文林國中,24.489,120.789,3620
849,空品微型感測器-74DA38F20A8A-屏東縣縣立三多國小,22.748,120.485,3623
850,空品微型感測器-74DA38F209EA-台東縣縣立三仙國小,23.12,121.393,3626
851,空品微型感測器-74DA38F20C6A-高雄市市立兆湘國小,22.784,120.286,3629
852,空品微型感測器-74DA38F20956-苗栗縣縣立藍田國小,24.389,120.695,3632
853,空品微型感測器-74DA38F20954-新竹縣縣立照門國中,24.849,121.112,3635
854,空品微型感測器-74DA38F20D08-屏東縣縣立佳冬國小,22.421,120.551,3638
855,空品微型感測器-74DA38F20FCE-高雄市市立十全國小,22.641,120.343,3641
857,空品微型感測器-74DA38F2111C-澎湖縣縣立將澳國中,23.364,119.526,3647
856,空品微型感測器-74DA38F20FCA-高雄市市立三民國小,22.636,120.291,3644
859,空品微型感測器-08BEAC0A05AA-嘉義縣縣立布袋國中,23.34269586,120.1746384,3653
858,空品微型感測器-08BEAC0A07C4-桃園市市立上大國小,24.97919964,121.1466079,3650
861,空品微型感測器-74DA38F2094E-新竹縣縣立精華國中,24.926,121.018,3659
860,空品微型感測器-74DA38F2094A-新竹縣縣立關西國中,24.798,121.173,3656
862,空品微型感測器-74DA38F20952-新竹縣縣立鳳岡國中,24.864,120.965,3662
863,空品微型感測器-74DA38F20FD6-高雄市市立愛國國小,22.643,120.313,3665
864,空品微型感測器-74DA38F20EE2-宜蘭縣縣立中華國中,24.75,121.767,3668
865,空品微型感測器-74DA38F20EE0-屏東縣縣立崇文國中,22.678,120.602,3671
866,空品微型感測器-74DA38F20E78-苗栗縣縣立景山國小,24.352,120.865,3674
867,空品微型感測器-74DA38F20E76-苗栗縣縣立栗林國小,24.373,120.842,3677
868,空品微型感測器-74DA38F20DA2-屏東縣縣立大新國小,22.45,120.54,3680
869,空品微型感測器-74DA38F20DA0-苗栗縣縣立苑裡高中附設國中,24.438,120.656,3683
870,空品微型感測器-74DA38F20DA8-屏東縣縣立塭子國小,22.409,120.525,3686
871,空品微型感測器-74DA38F2100E-高雄市市立北嶺國小,22.823,120.269,3689
872,空品微型感測器-74DA38F21024-新竹縣備品,24.93,121.036,3692
873,空品微型感測器-74DA38F21020-新竹縣縣立東興國中,24.81,121.029,3695
874,空品微型感測器-74DA38F208CA-宜蘭縣縣立力行國小,24.763,121.755,3698
875,空品微型感測器-74DA38F20A94-屏東縣縣立牡丹國小,22.176,120.837,3701
877,空品微型感測器-74DA38F20DAA-苗栗縣備品,24.624,120.894,3707
876,空品微型感測器-74DA38F20C56-高雄市市立嘉誠國小,22.748,120.38,3704
878,空品微型感測器-74DA38ED0460-花蓮縣立樂合國小,23.452,121.392,3710
880,空品微型感測器-74DA38F7C610-市立三民國小,25.063,121.564,3716
879,空品微型感測器-74DA38ED05B2-花蓮縣立三棧國小,24.102,121.606,3713
881,空品微型感測器-74DA38F7C612-市立銘傳國小,25.014,121.535,3719
882,空品微型感測器-74DA38F2105E-高雄市市立明德國小,22.688,120.29,3722
883,空品微型感測器-08BEAC0A0138-臺中市立水美國小,24.32643173,120.6363685,3725
884,空品微型感測器-08BEAC0A0132-臺中市立永隆國小,24.114893,120.6761345,3728
885,空品微型感測器-08BEAC0A0130-臺中市立立新國小,24.10539918,120.6993297,3731
887,空品微型感測器-74DA38F20E72-苗栗縣縣立東興國小,24.38,120.882,3737
886,空品微型感測器-08BEAC0A037A-臺中市立大墩國小,24.1466638,120.6391771,3734
888,空品微型感測器-74DA38F7C482-新北市竹圍高中,25.146,121.462,3740
889,空品微型感測器-74DA38F21008-高雄市市立蔡文國小,22.86,120.255,3743
891,空品微型感測器-74DA38F20FC8-高雄市市立鼎金國小,22.656,120.321,3749
890,空品微型感測器-74DA38F20D0A-屏東縣縣立三和國小,22.82,120.506,3746
892,空品微型感測器-74DA38F20FC4-高雄市市立集來國小,23.022,120.561,3752
893,空品微型感測器-74DA38F20FC0-高雄市市立大樹國小,22.69,120.434,3755
894,空品微型感測器-74DA38F20DA4-苗栗縣烏眉國小楓樹分校,24.495,120.722,3758
895,空品微型感測器-74DA38F208BE-宜蘭縣縣立馬賽國小,24.621,121.835,3761
897,空品微型感測器-74DA38F7C438-新北市新和國小,24.985,121.518,3767
896,空品微型感測器-74DA38F211A6-市立桃源國小,25.139,121.483,3764
898,空品微型感測器-74DA38F7C434-新北市瑞芳幼兒園,25.106,121.803,3770
899,空品微型感測器-74DA38F20AB6-台東縣縣立電光國小,23.005,121.178,3773
900,空品微型感測器-74DA38ED0630-花蓮縣立明廉國小,23.994,121.594,3776
901,空品微型感測器-74DA38F20EF0-屏東縣縣立光春國中,22.534,120.539,3779
903,空品微型感測器-74DA38F20EF8-高雄市市立鳳鳴國小,22.515,120.357,3785
902,空品微型感測器-74DA38F20EF4-屏東縣縣立新埤國中,22.483,120.565,3782
904,空品微型感測器-74DA38F20E08-新竹縣縣立東光國小,24.777,121.175,3788
905,空品微型感測器-74DA38F2103A-新竹縣縣立東興國小,24.804,121.032,3791
906,空品微型感測器-74DA38F21092-市立平等國小,25.129,121.576,3794
907,空品微型感測器-74DA38F20E00-高雄市市立阿蓮國中,22.885,120.325,3797
908,空品微型感測器-74DA38F20CDC-屏東縣縣立長治國中,22.693,120.544,3800
910,空品微型感測器-74DA38F20E04-新竹縣縣立坪林國小,24.801,121.14,3806
911,空品微型感測器-74DA38F20F9E-澎湖縣縣立雙湖國小,23.213,119.428,3809
909,空品微型感測器-74DA38F20F9C-澎湖縣縣立竹灣國小,23.635,119.522,3803
912,空品微型感測器-74DA38F20B1E-高雄市市立砂崙國小,22.913,120.182,3812
913,空品微型感測器-74DA38F20B1C-高雄市市立成功國小,22.888,120.185,3815
914,空品微型感測器-74DA38F21100-高雄市市立高雄特殊學校,22.635,120.322,3818
915,空品微型感測器-74DA38F20FB0-高雄市市立仕隆國小,22.751,120.311,3821
916,空品微型感測器-74DA38F20FB2-高雄市市立潮寮國小,22.565,120.424,3824
917,空品微型感測器-74DA38F20FB6-高雄市市立博愛國小,22.645,120.307,3827
918,空品微型感測器-74DA38F20FBE-高雄市市立西門國小,22.643,120.32,3830
919,空品微型感測器-74DA38F20BA2-苗栗縣縣立大倫國中,24.569,120.83,3833
920,空品微型感測器-74DA38F20BA8-高雄市市立六龜高中,22.993,120.635,3836
921,空品微型感測器-74DA38F7C384-新北市北新國小,24.974,121.544,3839
922,空品微型感測器-74DA38F7C632-新北市中湖國小,24.973,121.348,3842
923,空品微型感測器-74DA38F7C630-新北市建國國小,24.954,121.346,3845
